Year,Trial,Cultivar,State,TMT,Rep,Orig_tmt,DOY,Spikes,Plants,Disease_Control,tResponse_ratio,MOA,Program,First_MOA,Second_MOA,Treat
2011,20,Galena,Washington,20E,1,E,160/161,0.25,7,0.321433163,-1.134965647,.,40_33,40,33,Treated
2011,20,Galena,Washington,20E,2,E,160/161,0.8571,7,0.54284,-0.610940662,.,40_33,40,33,Treated
2011,20,Galena,Washington,20E,3,E,160/161,0.25,7,0.28378992,-1.259521034,.,40_33,40,33,Treated
2011,20,Galena,Washington,20E,4,E,160/161,0.4285,7,0.299516129,-1.20558701,.,40_33,40,33,Treated
2011,20,Galena,Washington,20F,1,F,160/161,0.4,7,0.385719796,-0.95264409,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20F,2,F,160/161,2,7,1,0,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20F,3,F,160/161,0.6,7,0.416225216,-0.876528781,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20F,4,F,160/161,0.5,7,0.322580645,-1.131402111,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20G,1,G,160/161,0.5,7,0.428577551,-0.847283575,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20G,2,G,160/161,0.1428,7,0.25712,-1.358212377,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20G,3,G,160/161,0.5,7,0.37838656,-0.971838961,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20G,4,G,160/161,0.5714,7,0.345612903,-1.062435907,.,45_40_33,45_40,33,Treated
2011,20,Galena,Washington,20H,1,H,160/161,0.4,7,0.385719796,-0.95264409,39,.,.,.,Treated
2011,20,Galena,Washington,20H,2,H,160/161,0.7142,7,0.48568,-0.722205308,39,.,.,.,Non-treated
2011,20,Galena,Washington,20H,3,H,160/161,0.7142,7,0.459436961,-0.777753537,39,.,.,.,Non-treated
2011,20,Galena,Washington,20H,4,H,160/161,1.5,7,0.64516129,-0.438254931,39,.,.,.,Non-treated
2011,20,Galena,Washington,20I,1,I,160/161,0.2857,7,0.336733382,-1.088463813,PO5,.,.,.,Non-treated
2011,20,Galena,Washington,20I,2,I,160/161,0.5714,7,0.42856,-0.847324527,PO5,.,.,.,Treated
2011,20,Galena,Washington,20I,3,I,160/161,0.2,7,0.264870592,-1.328513905,PO5,.,.,.,Treated
2011,20,Galena,Washington,20I,4,I,160/161,0.4285,7,0.299516129,-1.20558701,PO5,.,.,.,Treated
2011,20,Galena,Washington,20J,1,J,160/161,1.1666,7,0.714267347,-0.336497952,33_PO5,.,.,.,Treated
2011,20,Galena,Washington,20J,2,J,160/161,0.8571,7,0.54284,-0.610940662,33_PO5,.,.,.,Treated
2011,20,Galena,Washington,20J,3,J,160/161,0.2857,7,0.29729832,-1.2130192,33_PO5,.,.,.,Treated
2011,20,Galena,Washington,20J,4,J,160/161,0.1428,7,0.207354839,-1.573323757,33_PO5,.,.,.,Treated
2011,20,Galena,Washington,20K,1,K,160/161,0.6666,7,0.499978571,-0.693190039,.,33_PO5,PO5,33,Treated
2011,20,Galena,Washington,20K,2,K,160/161,0.8571,7,0.54284,-0.610940662,.,33_PO5,PO5,33,Treated
2011,20,Galena,Washington,20K,3,K,160/161,0.5,7,0.37838656,-0.971838961,.,33_PO5,PO5,33,Treated
2011,20,Galena,Washington,20K,4,K,160/161,3.8571,7,1.405516129,0.340404587,.,33_PO5,PO5,33,Treated
2014,23,Galena,Washington,23A,1,A,163,29.875,8,1,0,Non-treated,Non-treated,.,.,Treated
2014,23,Galena,Washington,23A,2,A,163,48.75,8,1,0,Non-treated,Non-treated,.,.,Treated
2014,23,Galena,Washington,23A,3,A,163,37,8,1,0,Non-treated,Non-treated,.,.,Treated
2014,23,Galena,Washington,23A,4,A,163,88.75,8,1,0,Non-treated,Non-treated,.,.,Treated
2014,23,Galena,Washington,23B,1,B,163,32.1428,8,1.074660082,0.072004409,.,.,.,.,Treated
2014,23,Galena,Washington,23B,2,B,163,35.2857,8,0.726613198,-0.319360995,.,.,.,.,Treated
2014,23,Galena,Washington,23B,3,B,163,57.5714,8,1.548570667,0.437332355,.,.,.,.,Treated
2014,23,Galena,Washington,23B,4,B,163,31.8,8,0.361904762,-1.01637419,.,.,.,.,Treated
2014,23,Galena,Washington,23C,1,C,163,43.3333,8,1.443071605,0.366773901,.,.,.,.,Treated
2014,23,Galena,Washington,23C,2,C,163,36.4,8,0.749238579,-0.288697817,.,.,.,.,Treated
2014,23,Galena,Washington,23C,3,C,163,35.1666,8,0.951109333,-0.050126256,.,.,.,.,Treated
2014,23,Galena,Washington,23C,4,C,163,40.125,8,0.455182073,-0.78705778,.,.,.,.,Treated
2014,23,Galena,Washington,23D,1,D,163,37.875,8,1.263374486,0.233786304,.,.,.,.,Treated
2014,23,Galena,Washington,23D,2,D,163,38.6666,8,0.795260914,-0.229085025,.,.,.,.,Treated
2014,23,Galena,Washington,23D,3,D,163,33.125,8,0.896666667,-0.109071095,.,.,.,.,Treated
2014,23,Galena,Washington,23D,4,D,163,34.875,8,0.396358543,-0.925436065,.,.,.,.,Treated
2014,23,Galena,Washington,23E,1,E,163,26.5714,8,0.891239506,-0.115142082,43,.,.,.,Treated
2014,23,Galena,Washington,23E,2,E,163,41.4285,8,0.851340102,-0.160943581,43,.,.,.,Treated
2014,23,Galena,Washington,23E,3,E,163,29.25,8,0.793333333,-0.231511801,43,.,.,.,Treated
2014,23,Galena,Washington,23E,4,E,163,33.4285,8,0.380151261,-0.967186052,43,.,.,.,Treated
2014,23,Galena,Washington,23F,1,F,163,35,8,1.16872428,0.155912795,22,.,.,.,Treated
2014,23,Galena,Washington,23F,2,F,163,27.8333,8,0.575295431,-0.552871576,22,.,.,.,Treated
2014,23,Galena,Washington,23F,3,F,163,33.625,8,0.91,-0.094310679,22,.,.,.,Treated
2014,23,Galena,Washington,23F,4,F,163,30.125,8,0.343137255,-1.069624752,22,.,.,.,Treated
2014,23,Galena,Washington,23G,1,G,163,16.8,8,0.569547325,-0.5629134,.,_33,.,33,Treated
2014,23,Galena,Washington,23G,2,G,163,31.5,8,0.649746193,-0.431173465,.,_33,.,33,Treated
2014,23,Galena,Washington,23G,3,G,163,20.2857,8,0.554285333,-0.590075683,.,_33,.,33,Treated
2014,23,Galena,Washington,23G,4,G,163,20.8571,8,0.239295238,-1.430057184,.,_33,.,33,Treated
2014,23,Galena,Washington,23H,1,H,163,25.5,8,0.855967078,-0.155523364,.,_33,.,33,Treated
2014,23,Galena,Washington,23H,2,H,163,23.375,8,0.484771574,-0.724077481,.,_33,.,33,Non-treated
2014,23,Galena,Washington,23H,3,H,163,15.1428,8,0.417141333,-0.874330186,.,_33,.,33,Non-treated
2014,23,Galena,Washington,23H,4,H,163,20,8,0.229691877,-1.471016535,.,_33,.,33,Non-treated
2014,23,Galena,Washington,23I,1,I,163,34,8,1.135802469,0.127339422,P07,.,.,.,Non-treated
2014,23,Galena,Washington,23I,2,I,163,18.1428,8,0.37853401,-0.971449355,P07,.,.,.,Treated
2014,23,Galena,Washington,23I,3,I,163,16.375,8,0.45,-0.798507696,P07,.,.,.,Treated
2014,23,Galena,Washington,23I,4,I,163,26.75,8,0.305322129,-1.1863879,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24A,1,A,168,1.625,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,24,Nugget,Oregon,24A,2,A,168,0.5,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,24,Nugget,Oregon,24A,3,A,168,2.625,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,24,Nugget,Oregon,24A,4,A,168,5.5,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,24,Nugget,Oregon,24B,1,B,168,0.375,8,0.411764706,-0.887303195,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24B,2,B,168,0.125,8,0.625,-0.470003629,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24B,3,B,168,1,8,0.48,-0.733969175,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24B,4,B,168,3.125,8,0.604166667,-0.503905181,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24C,1,C,168,0.25,8,0.352941176,-1.041453875,49_40,.,.,.,Treated
2016,24,Nugget,Oregon,24C,2,C,168,0.875,8,1.375,0.318453731,49_40,.,.,.,Treated
2016,24,Nugget,Oregon,24C,3,C,168,0.125,8,0.2,-1.609437912,49_40,.,.,.,Treated
2016,24,Nugget,Oregon,24C,4,C,168,1.75,8,0.375,-0.980829253,49_40,.,.,.,Treated
2016,24,Nugget,Oregon,24D,1,D,168,0.25,8,0.352941176,-1.041453875,49_40,.,.,.,Treated
2016,24,Nugget,Oregon,24D,2,D,168,0.875,8,1.375,0.318453731,49_40,.,.,.,Non-treated
2016,24,Nugget,Oregon,24D,3,D,168,1.625,8,0.68,-0.385662481,49_40,.,.,.,Non-treated
2016,24,Nugget,Oregon,24D,4,D,168,1.25,8,0.291666667,-1.232143681,49_40,.,.,.,Non-treated
2016,24,Nugget,Oregon,24E,1,E,168,0,8,0.235294118,-1.446918983,43,.,.,.,Non-treated
2016,24,Nugget,Oregon,24E,2,E,168,0.125,8,0.625,-0.470003629,43,.,.,.,Treated
2016,24,Nugget,Oregon,24E,3,E,168,0,8,0.16,-1.832581464,43,.,.,.,Treated
2016,24,Nugget,Oregon,24E,4,E,168,0.75,8,0.208333333,-1.568615918,43,.,.,.,Treated
2016,24,Nugget,Oregon,24F,1,F,168,1,8,0.705882353,-0.348306694,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24F,2,F,168,0.375,8,0.875,-0.133531393,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24F,3,F,168,0.75,8,0.4,-0.916290732,P07,.,.,.,Treated
2016,24,Nugget,Oregon,24F,4,F,168,2,8,0.416666667,-0.875468737,P07,.,.,.,Treated
2016,25,Nugget,Oregon,25A,1,A,141,59.75,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,25,Nugget,Oregon,25A,2,A,141,57.5,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,25,Nugget,Oregon,25A,3,A,141,91.875,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,25,Nugget,Oregon,25A,4,A,141,76.75,8,1,0,Non-treated,Non-treated,.,.,Treated
2016,25,Nugget,Oregon,25B,1,B,141,79.5,8,1.32780083,0.283524062,P07,.,.,.,Treated
2016,25,Nugget,Oregon,25B,2,B,141,51.125,8,0.890086207,-0.116436959,P07,.,.,.,Treated
2016,25,Nugget,Oregon,25B,3,B,141,74.75,8,0.814614344,-0.205040476,P07,.,.,.,Treated
2016,25,Nugget,Oregon,25B,4,B,141,63.25,8,0.825242718,-0.192077732,P07,.,.,.,Treated
2016,25,Nugget,Oregon,25C,1,C,141,15.875,8,0.271784232,-1.302746791,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25C,2,C,141,5.25,8,0.099137931,-2.311243156,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25C,3,C,141,25.375,8,0.280108254,-1.272579128,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25C,4,C,141,24.625,8,0.325242718,-1.123183549,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25D,1,D,141,18.25,8,0.31120332,-1.16730882,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25D,2,D,141,22.625,8,0.398706897,-0.919528727,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25D,3,D,141,37.25,8,0.408660352,-0.894870904,49_40,.,.,.,Treated
2016,25,Nugget,Oregon,25D,4,D,141,17.875,8,0.237864078,-1.436055871,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26A,1,A,173,5.2857,7,1,0,Non-treated,Non-treated,.,.,Treated
2017,26,Nugget,Oregon,26A,2,A,173,8,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2017,26,Nugget,Oregon,26A,3,A,173,9.7142,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2017,26,Nugget,Oregon,26A,4,A,173,31.5714,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2017,26,Nugget,Oregon,26A,5,A,173,12.7142,7,1,0,Non-treated,Non-treated,.,.,Non-treated
2017,26,Nugget,Oregon,26B,1,B,173,11.2857,7,2.037039598,0.711497576,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26B,2,B,173,26.8571,7,3.218482353,1.168909929,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26B,3,B,173,5.8571,7,0.622378649,-0.47420661,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26B,4,B,173,6.5714,7,0.220489283,-1.511906187,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26B,5,B,173,15.1428,7,1.183787138,0.168718738,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26C,1,C,173,0.4285,7,0.160481878,-1.829574254,43,.,.,.,Treated
2017,26,Nugget,Oregon,26C,2,C,173,1.1428,7,0.193270588,-1.64366406,43,.,.,.,Treated
2017,26,Nugget,Oregon,26C,3,C,173,2.5714,7,0.300699027,-1.201645425,43,.,.,.,Treated
2017,26,Nugget,Oregon,26C,4,C,173,1.1428,7,0.051223208,-2.971562564,43,.,.,.,Treated
2017,26,Nugget,Oregon,26C,5,C,173,1.2857,7,0.135134931,-2.001481514,43,.,.,.,Treated
2017,26,Nugget,Oregon,26D,1,D,173,1.8571,7,0.407401006,-0.897957306,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26D,2,D,173,2,7,0.294117647,-1.223775432,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26D,3,D,173,0.7142,7,0.118873725,-2.129693485,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26D,4,D,173,3.4285,7,0.122492314,-2.099706994,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26D,5,D,173,0.4444,7,0.071468572,-2.638497483,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26E,1,E,173,0.8514,7,0.233575885,-1.454248264,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26E,2,E,173,0.7142,7,0.142847059,-1.94598074,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26E,3,E,173,1.2857,7,0.174825243,-1.743968414,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26E,4,E,173,1.4285,7,0.060131457,-2.811222169,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26E,5,E,173,0.2222,7,0.054653327,-2.906745179,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26F,1,F,173,0.7142,7,0.209862247,-1.561303932,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26F,2,F,173,0.1428,7,0.075623529,-2.581987809,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26F,3,F,173,0.2857,7,0.076922324,-2.564959148,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26F,4,F,173,0.5714,7,0.033406711,-3.398998463,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26F,5,F,173,0.2222,7,0.054653327,-2.906745179,49_40,.,.,.,Treated
2017,26,Nugget,Oregon,26G,1,G,173,11.1428,7,2.012340771,0.699298607,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26G,2,G,173,10,7,1.235294118,0.211309094,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26G,3,G,173,15,7,1.517495252,0.417061115,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26G,4,G,173,13.2857,7,0.429844035,-0.844332844,P07,.,.,.,Treated
2017,26,Nugget,Oregon,26G,5,G,173,10.6666,7,0.845045481,-0.168364829,P07,.,.,.,Treated
2017,27,Cascade,Oregon,27A,1,A,160,7.625,9,1.048387097,0.047252885,.,21_M01,21,21,Treated
2017,27,Cascade,Oregon,27A,2,A,160,6.6666,9,1.141596445,0.132427673,.,21_M01,21,21,Treated
2017,27,Cascade,Oregon,27A,3,A,160,8.4285,9,2.645481481,0.972853083,.,21_M01,21,21,Non-treated
2017,27,Cascade,Oregon,27A,4,A,160,6.375,9,1.018518519,0.018349139,.,21_M01,21,21,Non-treated
2017,27,Cascade,Oregon,27A,5,A,160,7,9,1,0,.,21_M01,21,21,Non-treated
2017,27,Cascade,Oregon,27B,1,B,160,7.3333,9,1.010748387,0.010691034,.,21_M01,M01,M01,Non-treated
2017,27,Cascade,Oregon,27B,2,B,160,6.4444,9,1.106201316,0.100931908,.,21_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27B,3,B,160,8.2222,9,2.584355556,0.949476175,.,21_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27B,4,B,160,5,9,0.814814815,-0.204794413,.,21_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27B,5,B,160,5,9,0.733333333,-0.310154928,.,21_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27C,1,C,160,8.375,9,1.14516129,0.135545492,.,40_M01,40,40,Treated
2017,27,Cascade,Oregon,27C,2,C,160,7.8888,9,1.336285582,0.289893811,.,40_M01,40,40,Treated
2017,27,Cascade,Oregon,27C,3,C,160,6.6666,9,2.123437037,0.75303602,.,40_M01,40,40,Treated
2017,27,Cascade,Oregon,27C,4,C,160,5.3333,9,0.864192593,-0.145959627,.,40_M01,40,40,Treated
2017,27,Cascade,Oregon,27C,5,C,160,7,9,1,0,.,40_M01,40,40,Treated
2017,27,Cascade,Oregon,27D,1,D,160,5.3333,9,0.752683871,-0.284109965,.,40_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27D,2,D,160,4.1111,9,0.734520605,-0.308537231,.,40_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27D,3,D,160,6.3333,9,2.024681481,0.705412395,.,40_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27D,4,D,160,7.5555,9,1.193407407,0.176812583,.,40_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27D,5,D,160,9.1428,9,1.285706667,0.251308502,.,40_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27E,1,E,160,6.25,9,0.870967742,-0.138150338,.,27_M01,27,27,Treated
2017,27,Cascade,Oregon,27E,2,E,160,7.75,9,1.314175574,0.273209529,.,27_M01,27,27,Treated
2017,27,Cascade,Oregon,27E,3,E,160,7.8888,9,2.48557037,0.910502159,.,27_M01,27,27,Treated
2017,27,Cascade,Oregon,27E,4,E,160,4.3333,9,0.716044444,-0.334013041,.,27_M01,27,27,Treated
2017,27,Cascade,Oregon,27E,5,E,160,5.4444,9,0.792586667,-0.232453421,.,27_M01,27,27,Treated
2017,27,Cascade,Oregon,27F,1,F,160,6.125,9,0.85483871,-0.156842471,.,40_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27F,2,F,160,6.3333,9,1.088503751,0.084804048,.,40_M01,M01,M01,Non-treated
2017,27,Cascade,Oregon,27F,3,F,160,8.5555,9,2.683111111,0.986976984,.,40_M01,M01,M01,Non-treated
2017,27,Cascade,Oregon,27F,4,F,160,4.5555,9,0.748962963,-0.289065745,.,40_M01,M01,M01,Non-treated
2017,27,Cascade,Oregon,27F,5,F,160,5.3333,9,0.777773333,-0.251320143,.,40_M01,M01,M01,Non-treated
2017,27,Cascade,Oregon,27G,1,G,160,4,9,0.580645161,-0.543615447,.,33_M01,33,33,Treated
2017,27,Cascade,Oregon,27G,2,G,160,9,9,1.513293085,0.414288127,.,33_M01,33,33,Treated
2017,27,Cascade,Oregon,27G,3,G,160,6.8888,9,2.189274074,0.783570016,.,33_M01,33,33,Treated
2017,27,Cascade,Oregon,27G,4,G,160,4.75,9,0.777777778,-0.251314428,.,33_M01,33,33,Treated
2017,27,Cascade,Oregon,27G,5,G,160,3.75,9,0.566666667,-0.567984038,.,33_M01,33,33,Treated
2017,27,Cascade,Oregon,27H,1,H,160,6,9,0.838709677,-0.175890666,.,33_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27H,2,H,160,5.6666,9,0.982302436,-0.017856039,.,33_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27H,3,H,160,8.625,9,2.703703704,0.994622575,.,33_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27H,4,H,160,5.4444,9,0.880651852,-0.127092905,.,33_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27H,5,H,160,6.2857,9,0.90476,-0.100085564,.,33_M01,M01,M01,Treated
2017,27,Cascade,Oregon,27I,1,I,160,4.5,9,0.64516129,-0.438254931,M1,.,.,.,Treated
2017,27,Cascade,Oregon,27I,2,I,160,8.3333,9,1.407091769,0.341524999,M1,.,.,.,Treated
2017,27,Cascade,Oregon,27I,3,I,160,4.2222,9,1.39917037,0.335879468,M1,.,.,.,Non-treated
2017,27,Cascade,Oregon,27I,4,I,160,5.5555,9,0.897111111,-0.108575555,M1,.,.,.,Non-treated
2017,27,Cascade,Oregon,27I,5,I,160,4.625,9,0.683333333,-0.380772496,M1,.,.,.,Non-treated
2017,27,Cascade,Oregon,27J,1,J,160,7.25,9,1,0,Non-treated,Non-treated,.,.,Non-treated
2017,27,Cascade,Oregon,27J,2,J,160,5.7777,9,1,0,Non-treated,Non-treated,.,.,Non-treated
2017,27,Cascade,Oregon,27J,3,J,160,2.875,9,1,0,Non-treated,Non-treated,.,.,Treated
2017,27,Cascade,Oregon,27J,4,J,160,6.25,9,1,0,Non-treated,Non-treated,.,.,Treated
2017,27,Cascade,Oregon,27J,5,J,160,7,9,1,0,Non-treated,Non-treated,.,.,Treated
2017,27,Cascade,Oregon,27K,1,K,160,7.5714,9,1.041470968,0.040634106,28,.,.,.,Treated
2017,27,Cascade,Oregon,27K,2,K,160,5.6666,9,0.982302436,-0.017856039,28,.,.,.,Treated
2017,27,Cascade,Oregon,27K,3,K,160,7.5555,9,2.386814815,0.869959764,28,.,.,.,Treated
2017,27,Cascade,Oregon,27K,4,K,160,8.625,9,1.351851852,0.301475395,28,.,.,.,Treated
2017,27,Cascade,Oregon,27K,5,K,160,7.125,9,1.016666667,0.016529302,28,.,.,.,Treated
2017,27,Cascade,Oregon,27L,1,L,160,5.3333,9,0.752683871,-0.284109965,P07,.,.,.,Treated
2017,27,Cascade,Oregon,27L,2,L,160,4.625,9,0.816381796,-0.202873146,P07,.,.,.,Treated
2017,27,Cascade,Oregon,27L,3,L,160,6.6666,9,2.123437037,0.75303602,P07,.,.,.,Treated
2017,27,Cascade,Oregon,27L,4,L,160,6,9,0.962962963,-0.037740328,P07,.,.,.,Treated
2017,27,Cascade,Oregon,27L,5,L,160,2,9,0.333333333,-1.098612289,P07,.,.,.,Treated
2017,28,Nugget,Oregon,28A,1,A,156,1,4,0.077922078,-2.552045953,M04,.,.,.,Treated
2017,28,Nugget,Oregon,28A,2,A,156,0.25,4,0.025641026,-3.663561646,M04,.,.,.,Treated
2017,28,Nugget,Oregon,28A,3,A,156,1.25,4,0.046052632,-3.077970372,M04,.,.,.,Treated
2017,28,Nugget,Oregon,28A,4,A,156,7,4,0.236220472,-1.442989705,M04,.,.,.,Treated
2017,28,Nugget,Oregon,28B,1,B,156,0.5,4,0.051948052,-2.957511061,45_40,.,.,.,Treated
2017,28,Nugget,Oregon,28B,2,B,156,1,4,0.051282051,-2.970414466,45_40,.,.,.,Treated
2017,28,Nugget,Oregon,28B,3,B,156,3,4,0.092105263,-2.384823191,45_40,.,.,.,Treated
2017,28,Nugget,Oregon,28B,4,B,156,0.75,4,0.039370079,-3.234749174,45_40,.,.,.,Treated
2017,28,Nugget,Oregon,28C,1,C,156,2.75,4,0.168831169,-1.778856064,21,.,.,.,Treated
2017,28,Nugget,Oregon,28C,2,C,156,0.5,4,0.034188034,-3.375879574,21,.,.,.,Treated
2017,28,Nugget,Oregon,28C,3,C,156,2.5,4,0.078947368,-2.538973871,21,.,.,.,Treated
2017,28,Nugget,Oregon,28C,4,C,156,4.5,4,0.157480315,-1.848454813,21,.,.,.,Treated
2017,28,Nugget,Oregon,28D,1,D,156,8.75,4,0.480519481,-0.732887509,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28D,2,D,156,23,4,0.803418803,-0.218879153,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28D,3,D,156,15.5,4,0.421052632,-0.864997437,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28D,4,D,156,14.25,4,0.464566929,-0.766649643,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28E,1,E,156,7.5,4,0.415584416,-0.878069519,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28E,2,E,156,28.75,4,1,0,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28E,3,E,156,18,4,0.486842105,-0.719815428,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28E,4,E,156,13.75,4,0.448818898,-0.801135819,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28F,1,F,156,7.75,4,0.428571429,-0.84729786,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28F,2,F,156,16.75,4,0.58974359,-0.52806743,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28F,3,F,156,5.25,4,0.151315789,-1.888386305,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28F,4,F,156,11.75,4,0.385826772,-0.952366788,M1,.,.,.,Treated
2017,28,Nugget,Oregon,28G,1,G,156,0.25,4,0.038961039,-3.245193133,40_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28G,2,G,156,1.5,4,0.068376068,-2.682732393,40_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28G,3,G,156,0.75,4,0.032894737,-3.414442608,40_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28G,4,G,156,0.5,4,0.031496063,-3.457892725,40_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28H,1,H,156,0,4,0.025974026,-3.650658241,M04_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28H,2,H,156,0.5,4,0.034188034,-3.375879574,M04_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28H,3,H,156,2.5,4,0.078947368,-2.538973871,M04_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28H,4,H,156,0.5,4,0.031496063,-3.457892725,M04_BM01,.,.,.,Treated
2017,28,Nugget,Oregon,28I,1,I,156,3,4,0.181818182,-1.704748092,40,.,.,.,Treated
2017,28,Nugget,Oregon,28I,2,I,156,2,4,0.085470085,-2.459588842,40,.,.,.,Treated
2017,28,Nugget,Oregon,28I,3,I,156,1.25,4,0.046052632,-3.077970372,40,.,.,.,Treated
2017,28,Nugget,Oregon,28I,4,I,156,5.25,4,0.181102362,-1.708692871,40,.,.,.,Treated
2017,28,Nugget,Oregon,28J,1,J,156,2,4,0.12987013,-2.041220329,M1_M04,.,.,.,Treated
2017,28,Nugget,Oregon,28J,2,J,156,5.5,4,0.205128205,-1.584120104,M1_M04,.,.,.,Treated
2017,28,Nugget,Oregon,28J,3,J,156,3,4,0.092105263,-2.384823191,M1_M04,.,.,.,Treated
2017,28,Nugget,Oregon,28J,4,J,156,2,4,0.078740157,-2.541601993,M1_M04,.,.,.,Treated
2017,28,Nugget,Oregon,28K,1,K,156,16.25,4,0.87012987,-0.139112802,BM02,.,.,.,Treated
2017,28,Nugget,Oregon,28K,2,K,156,22,4,0.769230769,-0.262364264,BM02,.,.,.,Treated
2017,28,Nugget,Oregon,28K,3,K,156,20.75,4,0.559210526,-0.581229264,BM02,.,.,.,Treated
2017,28,Nugget,Oregon,28K,4,K,156,33.75,4,1.078740157,0.075793839,BM02,.,.,.,Treated
2017,28,Nugget,Oregon,28L,1,L,156,18.75,4,1,0,Non-treated,.,.,.,Treated
2017,28,Nugget,Oregon,28L,2,L,156,28.75,4,1,0,Non-treated,.,.,.,Treated
2017,28,Nugget,Oregon,28L,3,L,156,37.5,4,1,0,Non-treated,.,.,.,Treated
2017,28,Nugget,Oregon,28L,4,L,156,31.25,4,1,0,Non-treated,.,.,.,Treated
