Year,Trial,MOA,State,tResponse_ratio,Rep,n,Treat,combinedMOA,Group,numberofgroup
2018,29,P07,Oregon,0,2,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,3,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,4,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,5,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,2,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,3,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,4,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,5,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,2,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,3,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,4,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,5,20,Treated,4349_40Non-treatedP07,14,4
2018,29,43,Oregon,0,2,4,Treated,4349_40Non-treatedP07,14,4
2018,29,43,Oregon,0,3,4,Treated,4349_40Non-treatedP07,14,4
2018,29,43,Oregon,0,4,4,Treated,4349_40Non-treatedP07,14,4
2018,29,43,Oregon,0,5,4,Treated,4349_40Non-treatedP07,14,4
2018,29,49_40,Oregon,0,2,4,Treated,4349_40Non-treatedP07,14,4
2018,29,49_40,Oregon,0,3,4,Treated,4349_40Non-treatedP07,14,4
2018,29,49_40,Oregon,0,4,4,Treated,4349_40Non-treatedP07,14,4
2018,29,49_40,Oregon,0,5,4,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,2,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,3,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,4,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,5,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,2,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,3,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,4,20,Treated,4349_40Non-treatedP07,14,4
2018,29,P07,Oregon,0,5,20,Treated,4349_40Non-treatedP07,14,4
2019,34,Non-treated,Oregon,0,4,5,Treated,Non-treated,1,1
2019,34,Non-treated,Oregon,0,5,5,Treated,Non-treated,1,1
2021,38,Non-treated,Oregon,0,4,5,Non-treated,44049_4Non-treatedP07U17,8,6
2021,38,P07,Oregon,0.762113385,4,5,Treated,44049_4Non-treatedP07U17,8,6
2021,38,U17,Oregon,0,4,5,Treated,44049_4Non-treatedP07U17,8,6
2021,38,49_4,Oregon,0,4,10,Treated,44049_4Non-treatedP07U17,8,6
2021,38,49_4,Oregon,0,4,10,Treated,44049_4Non-treatedP07U17,8,6
2021,38,4,Oregon,0,4,5,Treated,44049_4Non-treatedP07U17,8,6
2021,38,40,Oregon,0,4,5,Treated,44049_4Non-treatedP07U17,8,6
2023,44,Non-treated,Oregon,0,1,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,Non-treated,Oregon,0,2,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,Non-treated,Oregon,0,3,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,Non-treated,Oregon,0,4,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,Non-treated,Oregon,0,5,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,40,Oregon,0,1,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,40,Oregon,0,2,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,40,Oregon,0,3,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,40,Oregon,0,4,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,40,Oregon,0.251303317,5,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,1,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0.251303317,2,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,3,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,4,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,5,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,1,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,2,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,3,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,4,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0.762132052,5,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,1,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,2,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0,3,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0.251303317,4,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,U17,Oregon,0.251303317,5,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,P07,Oregon,0.251303317,1,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,P07,Oregon,0,2,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,P07,Oregon,0,3,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,P07,Oregon,0.251303317,4,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,P07,Oregon,0,5,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,1,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,2,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0,3,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0.251303317,4,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,43,Oregon,0.451979669,5,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,1,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,2,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,3,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,4,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,5,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,1,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,2,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,3,10,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,4,10,Non-treated,4404349_4Non-treatedP07U17,12,7
2023,44,49_4,Oregon,0,5,10,Non-treated,4404349_4Non-treatedP07U17,12,7
2023,44,4,Oregon,0,1,5,Non-treated,4404349_4Non-treatedP07U17,12,7
2023,44,4,Oregon,0,2,5,Non-treated,4404349_4Non-treatedP07U17,12,7
2023,44,4,Oregon,0,3,5,Non-treated,4404349_4Non-treatedP07U17,12,7
2023,44,4,Oregon,0,4,5,Treated,4404349_4Non-treatedP07U17,12,7
2023,44,4,Oregon,0,5,5,Treated,4404349_4Non-treatedP07U17,12,7
